date,crude_ret1d,crude_ret5d,gold_ret1d,gold_ret5d,copper_ret1d,copper_ret5d,dxy_ret1d,dxy_ret5d,sp500_ret1d,sp500_ret5d,copper_vol21d,cli_china,cli_usa,DFII10,USDCNY
2022-01-25,0.027116704640271827,0.0019879345862490183,0.005954976611818985,0.022047224445416624,0.009043688843895392,0.01519473933638138,0.0003126990181350209,0.0022954266230552633,-0.012246590556866721,-0.04941021436902382,0.2677493142857349,99.22209,101.0959,-0.63,6.329800128936768
2022-01-26,0.02023775378949466,0.004474786826692778,-0.012382674325461807,-0.0071875894359942905,0.01374708973833183,0.009367709154883608,0.0056121632448951075,0.010208377479685282,-0.0014977569258860512,-0.0411711803534498,0.26496680766732467,99.22209,101.0959,-0.53,6.326499938964844
2022-01-27,-0.008507729721423551,-0.0033427604402875843,-0.020203808692924596,-0.027065819881028297,-0.020522123140249038,-0.03637974601480698,0.007948473046866411,0.015751665288229688,-0.005398635199970414,-0.03547107324908794,0.2725182144556792,99.22209,101.0959,-0.59,6.3196001052856445
2022-01-28,0.0024217169663280913,0.019540053125200352,-0.004695120268888964,-0.02593671171112888,-0.025242306840425055,-0.04753883374006507,0.00010275543008742005,0.016899446161485088,0.024055967914735632,0.007680889990282935,0.2859647077024556,99.22209,101.0959,-0.66,6.3668999671936035
2022-01-31,0.015202919797498993,0.05647136547217002,0.005642617008804862,-0.02568400966665152,0.003479847337282793,-0.019493804061164077,-0.0075331426541023205,0.006442948085881639,0.01870982622298456,0.023622811454997006,0.2861795928010023,99.22209,101.0959,-0.65,6.35099983215332
2022-02-01,0.0005670022584096657,0.02992166309030786,0.0029483228634132885,-0.028690663415057216,0.02538150755916102,-0.003155985345898449,-0.0015549842519737567,0.0045752648157728615,0.00683956034831823,0.04270896236018196,0.2948380617931488,98.73634,100.8534,-0.62,6.359499931335449
2022-02-02,0.0006800996329197062,0.010364008933732904,0.004931386829102102,-0.011376602260493307,0.013901630631165451,-0.0030014444530648277,-0.004679433942635036,-0.005716332371757282,0.009378400448323276,0.053585119734391284,0.2969126067017527,98.73634,100.8534,-0.63,6.359499931335449
2022-02-03,0.022518114077128004,0.04138985273228446,-0.003432787411576932,0.005394419020854357,-0.005470372576170224,0.012050306111013986,-0.005854137447264485,-0.019518942865888178,-0.02469347172011993,0.03429028321424177,0.294985121358822,98.73634,100.8534,-0.56,6.359499931335449
2022-02-04,0.02234730943178942,0.06131544519774579,0.001994667998608257,0.012084207288351578,0.0037989316585367305,0.04109154460997577,0.0010479525552558044,-0.018573745740719794,0.005143678439862853,0.01537799373936899,0.29083630027708296,98.73634,100.8534,-0.48,6.359499931335449
2022-02-07,-0.01078263323438744,0.035329892165859356,0.007719491459363681,0.014161081738910397,-0.004918922281595295,0.032692774991097684,-0.0008382421803503348,-0.011878845266967808,-0.003708580927828109,-0.00704041341144368,0.2873700468033907,98.73634,100.8534,-0.48,6.359499931335449
2022-02-08,-0.021696656728566133,0.013066233178883557,0.0032901982304380795,0.014502957105935188,-0.0004484546376708476,0.006862812794265816,0.0025125417595850408,-0.0078113192554090105,0.008366113466633962,-0.005513860293127948,0.28441881221936777,98.73634,100.8534,-0.46,6.35230016708374
2022-02-09,0.0033516179804982116,0.015737751526462063,0.004697138876945672,0.014268709153778758,0.03112840111612214,0.024089583279222504,-0.0015696286175002072,-0.0047015139302741815,0.014412842079265076,-0.0004794186621861485,0.2982946986560111,98.73634,100.8534,-0.48,6.365699768066406
2022-02-10,0.002450637187107141,-0.004329725363558801,0.0005447513489835742,0.018246247914339264,0.012313761988535843,0.04187371784392857,0.0006281950342756915,0.0017808185512659946,-0.01828182448505622,0.0059322285728775626,0.29568755621517373,98.73634,100.8534,-0.42,6.361400127410889
2022-02-11,0.03519875113453885,0.008521716339190633,0.0025020941289906062,0.018753674044721613,-0.03329086198279696,0.00478392420259488,0.005531494204194409,0.0062643602002045995,-0.019151682638085532,-0.018363132505070823,0.30011827986282846,98.73634,100.8534,-0.51,6.35260009765625
2022-02-14,0.025033134093715326,0.0443374836672934,0.014668053542140846,0.02570223612749878,0.0005547977154443107,0.010257644199634486,0.0030137815342463625,0.010116383914801297,-0.003847990755629027,-0.01850254233287174,0.2993456386538272,98.73634,100.8534,-0.5,6.353099822998047
2022-02-15,-0.03615814800191064,0.02987599239394889,-0.007091439946204758,0.015320597950855941,0.005310266028424104,0.016016364865729438,-0.003950981242852869,0.003652860912363387,0.015643717646064204,-0.0112249381534415,0.28301774751159087,98.73634,100.8534,-0.43,6.355899810791016
2022-02-16,0.017122088870282326,0.043646463283733006,0.008268451050257752,0.01889191012416802,0.0019841940669005353,-0.013127842183492167,-0.0030257305506147247,0.0021967589792488695,0.0008808197202831991,-0.024756960512423376,0.28096479382715556,98.73634,100.8534,-0.43,6.3379998207092285
2022-02-17,-0.020494746753687565,0.0207010793429383,0.01617686277440189,0.03452402154958634,-0.0034195760465944858,-0.028861180218622495,0.0010444502622117824,0.0026130142071849605,-0.021400504136936505,-0.02787564016430366,0.2737917186534005,98.73634,100.8534,-0.46,6.335599899291992
2022-02-18,-0.007548057873018266,-0.02204572966461882,-0.0011054540785266909,0.03091647334206904,-0.0012162789263079343,0.0032134028378665302,0.0025020640535000638,-0.00041641594350938504,-0.007191961663865598,-0.015915919190083727,0.2588141498288465,98.73634,100.8534,-0.49,6.3358001708984375
2022-02-22,0.013957251893741862,-0.03312161186459228,0.003942497337925843,0.020190917137854036,-0.002104115036818399,0.0005544900856038204,-0.00010415094762805666,-0.0035343484253838042,-0.010194735435016256,-0.022262663869470956,0.2542352559075795,98.73634,100.8534,-0.51,6.334199905395508
2022-02-23,-0.0027107634288379145,0.00032577270848044293,0.001625023629923561,0.028907380713982356,-0.006339359251972709,-0.011095135194792993,0.0016647976074102289,0.0020814304248792936,-0.01858373574878769,-0.05649011726432285,0.23948129418885641,98.73634,100.8534,-0.54,6.325300216674805
2022-02-24,0.007679439608249794,-0.009116876553552089,0.008293621186042266,0.02893255084976687,-0.006155277033755402,-0.01923460629544893,0.009827803088777287,0.014934964064271306,0.014846105252724229,-0.04252483173188182,0.23870870292209834,98.73634,100.8534,-0.59,6.312300205230713
2022-02-25,-0.013232310870709085,-0.0018544406705736094,-0.020254641338243395,-0.007498953262878416,0.004033195170668913,-0.011781835078185532,-0.005367443081482293,0.00852307072057723,0.022126080551265304,0.00100175295631999,0.23404664951358248,98.73634,100.8534,-0.57,6.3267998695373535
2022-02-28,0.044105220361855935,0.04979883756430059,0.00681479925805295,0.00042130007370122513,-0.00616839331615604,-0.016733949468033638,0.0009310127092421183,0.006952019376319285,-0.0024455914631271725,0.005748123157058416,0.22349893554887545,98.73634,100.8534,-0.79,6.315999984741211
2022-03-01,0.07727442881735058,0.11311601448790931,0.022386274771780457,0.01886507750755584,0.031449872730158646,0.016820038298943407,0.007212112115519531,0.014268282439466873,-0.015594467786611332,0.0003483908054633389,0.22797739844742496,98.49151,100.6409,-0.9,6.3084001541137695
2022-03-02,0.06721837068148417,0.1830451485982314,-0.011130495531632256,0.006109558346000021,0.014932059853336455,0.03809145740425257,-0.00020538267164127433,0.01239810216041537,0.01847104678065037,0.037403173334901396,0.23167855780574004,98.49151,100.6409,-0.85,6.311500072479248
2022-03-03,-0.026849098470408173,0.14851661051957343,0.007003374578962607,0.004819311738920362,0.024611441643241916,0.06885817608124989,0.00409880198033985,0.006669101051977933,-0.005268520744245109,0.01728854733793206,0.23077926392839057,98.49151,100.6409,-0.83,6.3196001052856445
2022-03-04,0.07175678422710519,0.2335057056173877,0.015745908688366228,0.040819861765529986,0.032475363541119906,0.09730034445170088,0.00875591624986427,0.020792460383324496,-0.007965684543002283,-0.012803217756335528,0.2494903626100698,98.49151,100.6409,-0.93,6.319200038909912
2022-03-07,0.031651452689499315,0.22105193794503109,0.01454940988733533,0.048554472394812365,-0.04290364308635897,0.060565094681497955,0.006466622330018268,0.026328070004100645,-0.029962586814415104,-0.04032021310762346,0.29732308959441694,98.49151,100.6409,-0.99,6.316699981689453
2022-03-08,0.03538004098974756,0.17915755011742807,0.022906282220362506,0.049074479843394414,-0.004563576043598472,0.024551645907740838,-0.0023191677518852316,0.016796790136695883,-0.007260043975698238,-0.031985789296710365,0.2983250759469934,98.49151,100.6409,-1.04,6.319300174713135
2022-03-09,-0.1292674886756897,-0.01732830923974582,-0.02692659011377163,0.03327838526125504,-0.02946942805330366,-0.019849841998899276,-0.011064380697838772,0.0059377921104983855,0.02537359812214035,-0.025083237955220383,0.31727942672632886,98.49151,100.6409,-0.9,6.317599773406982
2022-03-10,-0.024964042155666277,-0.015443252925003925,0.00612449262362702,0.03239950330591945,0.017268899777085567,-0.027192383865055625,0.005496765736484832,0.0073357558666433675,-0.0043010499202473795,-0.024115767131222654,0.3221023732862127,98.49151,100.6409,-0.88,6.3165998458862305
2022-03-11,0.030743124297906377,-0.056456912854202734,-0.007737189270017986,0.008916405347535239,-0.005939792974359426,-0.06560754038053496,0.006173177477547753,0.00475301709432685,-0.013046278933238398,-0.02919636152145877,0.3048924631285709,98.49151,100.6409,-0.94,6.320799827575684
2022-03-14,-0.0595447565606646,-0.14765312210436665,-0.011719169211707126,-0.017352173751507216,-0.022677285829660443,-0.04538118312383643,-0.0006055625161938138,-0.0023191677518852316,-0.007448675095533375,-0.00668244980257704,0.3113441312267013,98.49151,100.6409,-0.79,6.338699817657471
2022-03-15,-0.06590501300543394,-0.24893817609954816,-0.01599785965743994,-0.05625631562930966,-0.002440578011937866,-0.04325818509217583,0.00010096539017467876,0.00010096539017467876,0.021182629724146196,0.021760223897267394,0.28921564422861634,98.49151,100.6409,-0.69,6.364500045776367
2022-03-16,-0.014623213380847488,-0.13429390080470593,-0.01068692564005147,-0.0400166511555895,0.01903345680997881,0.005244699771106642,-0.006989164455433183,0.004176181632580267,0.02213692164839287,0.018523547423519915,0.2966796277575162,98.49151,100.6409,-0.61,6.369100093841553
2022-03-17,0.08023696196850416,-0.029092896680535496,0.01771427625221378,-0.02842686752700274,0.022094980037891565,0.01007078003191264,-0.003767967371965497,-0.005088551475870062,0.01227220506870097,0.035096802412468264,0.3054326329039616,98.49151,100.6409,-0.71,6.351200103759766
2022-03-18,0.016564261512938216,-0.043271759465503656,-0.007182949353329526,-0.027872627610314282,0.008491811707014074,0.02450238471328614,0.002242165783862937,-0.009019563169554878,0.01159481441188781,0.05973789575759447,0.3063549687567463,98.49151,100.6409,-0.72,6.3454999923706055
2022-03-21,0.06847066206454322,0.08474365915970417,0.00020743851021265414,-0.015946019888394503,-0.006149358180897124,0.04103031236204946,0.002744846317045635,-0.0056691543363154295,-0.00043475485430199967,0.06675181599882585,0.3071030880432423,98.49151,100.6409,-0.58,6.360199928283691
2022-03-22,-0.0032160167302421883,0.14743265543489592,-0.004104660928568649,-0.004052821159523212,-0.0026622259850659358,0.04080866438892139,-0.0001015496862537546,-0.005871669412743863,0.01124069955407414,0.05680988582875379,0.3073241085612875,98.49151,100.6409,-0.53,6.354499816894531
2022-03-23,0.027969515972833925,0.19002538478857733,0.00824416808200823,0.014878272562536488,0.015553332635635186,0.037328540214577766,0.0013191101543430506,0.002436605197032371,-0.012348630252494885,0.022324333927866036,0.3106012470940773,98.49151,100.6409,-0.62,6.365300178527832
2022-03-24,-0.022793295530145308,0.08699512728992786,0.012826608725130306,0.009990605035453015,-0.00705891738191422,0.00817464279477198,0.0017222856776593076,0.007926858246657176,0.014242012281618699,0.024294141140783765,0.31087189733278703,98.49151,100.6409,-0.58,6.371300220489502
2022-03-25,0.013790929343949543,0.08422179512093919,-0.003984235085693122,0.01318931930308942,-0.009134470614113654,-0.009451639526355748,0.0002023951749903219,0.0058870876377845605,0.005053380704236332,0.017752707433132286,0.31209315035168184,98.49151,100.6409,-0.47,6.366300106048584
2022-03-28,-0.07225922808623242,-0.05650809502983645,-0.007294465566171304,0.005687415226705461,0.005957539850870441,0.002655258505411817,0.00282970161461904,0.005971942935357966,0.007119551020043247,0.025307013307477533,0.312289770997225,98.49151,100.6409,-0.49,6.365200042724609
